Bootstrap,Weekday_Cost,Saturday_Cost,Weekly_Cost,Total_Route_Demand,Weekday_Owned,Weekday_Leased,Saturday_Owned,Saturday_Leased,Weekday_Skipped,Saturday_Skipped
146,49439.89,22966.809999999998,270166.26,653,37,0,24,0,11,0
147,50138.96,23464.84,274159.64,666,37,0,25,0,11,0
148,50750.13,22793.570000000003,276544.22,662,35,0,24,0,11,0
149,49310.85999999999,22947.99,269502.29,647,35,0,26,0,11,0
150,49693.37999999999,22848.360000000004,271315.25999999995,655,35,0,24,0,11,0
151,50370.63,23740.739999999998,275593.89,673,34,0,24,0,11,0
152,50341.89,22604.230000000003,274313.68,659,36,0,24,0,11,0
153,50911.21,23179.800000000007,277735.85,663,34,0,25,0,11,0
154,49852.45,23675.540000000005,272937.79,671,36,0,23,0,11,0
155,49842.76999999999,23478.65,272692.49999999994,663,36,0,23,0,11,0
156,50087.73999999999,24230.880000000005,274669.57999999996,682,36,0,26,0,11,0
157,50217.75,22847.870000000003,273936.62,660,36,0,24,0,11,0
158,50111.14999999999,22820.72000000001,273376.47,651,36,0,24,0,11,0
159,49930.74,23206.68,272860.38,664,38,0,25,0,11,0
160,49678.13,23216.370000000003,271607.02,664,37,0,24,0,11,0
161,50215.86999999999,23198.019999999997,274277.36999999994,661,36,0,24,0,11,0
162,49795.619999999995,23365.630000000005,272343.73,658,36,0,25,0,11,0
163,49719.399999999994,23195.53,271792.52999999997,664,37,0,25,0,11,0
164,49556.34,22971.8,270753.5,661,36,0,25,0,11,0
165,49926.7,23220.54,272854.04,668,34,0,24,0,11,0
166,49472.5,23059.11,270421.61,666,37,0,23,0,11,0
167,49479.229999999996,23047.250000000004,270443.39999999997,662,36,0,25,0,11,0
168,49887.06999999999,23149.5,272584.85,663,37,0,24,0,11,0
169,49879.659999999996,23247.890000000003,272646.19,668,36,0,24,0,11,0
170,50702.10999999999,23606.040000000005,277116.58999999997,672,35,0,25,0,11,0
171,50417.439999999995,23607.289999999997,275694.49,665,34,0,24,0,11,0
172,49957.96,23257.379999999997,273047.18,662,35,0,24,0,11,0
173,49791.20999999999,23638.52,272594.56999999995,671,36,0,25,0,11,0
174,49684.43,22566.689999999995,270988.83999999997,655,36,0,24,0,11,0
175,49895.45,23792.200000000004,273269.45,665,35,0,24,0,11,0
176,50250.11,23129.859999999993,274380.41,657,34,0,24,0,11,0
177,50603.34,23209.58,276226.27999999997,667,35,0,26,0,11,0
178,48145.99999999999,23167.170000000002,263897.17,646,34,0,24,0,11,0
179,49722.81999999999,23723.350000000002,272337.44999999995,671,34,0,24,0,11,0
180,50234.37999999999,22802.39,273974.29,650,35,0,25,0,11,0
181,50063.49999999999,23334.27,273651.76999999996,668,35,0,24,0,11,0
182,49942.81999999999,23787.970000000005,273502.07,675,36,0,26,0,11,0
183,48931.67,23459.179999999997,268117.52999999997,659,34,0,25,0,11,0
184,50086.49999999999,23773.61,274206.11,677,36,0,27,0,11,0
185,49922.06,23380.94,272991.24,672,36,0,24,0,11,0
186,49600.799999999996,22713.250000000004,270717.25,658,37,0,23,0,11,0
187,50551.81999999999,23035.609999999997,275794.70999999996,660,38,0,24,0,11,0
188,49896.329999999994,23316.74,272798.38999999996,668,36,0,24,0,11,0
189,50826.45999999999,23817.3,277949.6,658,36,0,25,0,11,0
190,50573.42999999999,23093.969999999998,275961.11999999994,668,35,0,24,0,11,0
191,50061.42,23893.379999999997,274200.48,671,36,0,24,0,11,0
192,50422.409999999996,22891.94,275003.99,670,35,0,24,0,11,0
193,49806.18,23037.840000000007,272068.74,652,36,0,23,0,11,0
194,50022.969999999994,23546.4,273661.25,663,34,0,25,0,11,0
195,49891.38,23647.17,273104.07,658,35,0,24,0,11,0
196,50144.0,22866.679999999993,273586.68,663,34,0,23,0,11,0
197,49360.06999999999,23400.769999999997,270201.12,664,36,0,24,0,11,0
198,50564.78,22970.72,275794.62,657,35,0,24,0,11,0
199,50669.299999999996,23389.08,276735.57999999996,670,34,0,25,0,11,0
200,50587.659999999996,22766.120000000006,275704.42,658,35,0,25,0,11,0
201,48683.19999999999,23898.239999999998,267314.23999999993,659,33,0,24,0,11,0
202,50440.28999999999,23388.22,275589.6699999999,668,35,0,24,0,11,0
203,50276.2,23559.069999999996,274940.07,678,35,0,24,0,11,0
204,50324.689999999995,23012.370000000003,274635.82,663,35,0,24,0,11,0
205,49707.34,23067.4,271604.1,658,36,0,25,0,11,0
206,49719.28999999999,23241.750000000007,271838.19999999995,660,35,0,25,0,11,0
207,50943.08,23458.520000000008,278173.92000000004,661,34,0,25,0,11,0
208,50026.34,22995.320000000003,273127.01999999996,660,36,0,26,0,11,0
209,49703.63999999999,22668.43,271186.62999999995,663,35,0,23,0,11,0
210,50024.30999999999,22620.98,272742.52999999997,657,35,0,23,0,11,0
211,48707.799999999996,22827.81,266366.81,647,36,0,24,0,11,0
212,49133.68,23742.859999999997,269411.26,658,34,0,24,0,11,0
213,50466.869999999995,23176.629999999994,275510.98,668,37,0,22,0,11,0
214,50204.14999999999,23758.55000000001,274779.29999999993,668,37,0,26,0,11,0
215,49880.88999999999,23329.100000000002,272733.54999999993,666,35,0,23,0,11,0
216,50205.56,23303.81,274331.61,669,36,0,24,0,11,0
217,50890.40999999999,22416.24,276868.2899999999,664,35,0,23,0,11,0
218,49338.659999999996,22973.629999999997,269666.93,658,36,0,24,0,11,0
219,50663.95999999999,23060.32,276380.11999999994,664,35,0,24,0,11,0
220,48621.88,22938.109999999997,266047.51,643,35,0,24,0,11,0
221,50149.67999999999,22719.800000000007,273468.19999999995,664,35,0,25,0,11,0
222,50122.23999999999,23074.850000000002,273686.04999999993,656,36,0,24,0,11,0
223,49547.63,22658.559999999998,270396.70999999996,661,38,0,22,0,11,0
224,50326.969999999994,23623.229999999996,275258.07999999996,668,35,0,24,0,11,0
225,50198.729999999996,23167.399999999998,274161.05,663,34,0,26,0,11,0
226,51309.33,23952.720000000005,280499.37000000005,685,36,0,27,0,11,0
227,50624.13,22983.410000000003,276104.06,661,34,0,25,0,11,0
228,50828.73999999998,23972.180000000004,278115.87999999995,683,36,0,26,0,11,0
229,49901.189999999995,23119.06,272625.01,670,36,0,23,0,11,0
230,50271.909999999996,23691.749999999996,275051.3,675,36,0,25,0,11,0
231,49079.45999999999,23162.780000000002,268560.07999999996,666,35,0,23,0,11,0
232,50689.829999999994,22601.04,276050.18999999994,670,35,0,24,0,11,0
233,50153.06,23549.030000000002,274314.33,665,35,0,25,0,11,0
234,49927.52999999999,22598.420000000002,272236.06999999995,655,36,0,23,0,11,0
235,50002.42,23305.690000000002,273317.79,663,34,0,25,0,11,0
236,49936.38999999999,23632.079999999994,273314.02999999997,669,36,0,25,0,11,0
237,49265.64,23618.98,269947.18,664,34,0,25,0,11,0
238,50125.17,23088.48,273714.32999999996,662,35,0,24,0,11,0
239,49832.0,23848.600000000002,273008.6,679,36,0,27,0,11,0
240,49438.009999999995,23053.530000000002,270243.58,650,35,0,23,0,11,0
241,50413.189999999995,22955.850000000002,275021.8,658,35,0,24,0,11,0
242,49912.729999999996,23483.720000000005,273047.37,668,35,0,24,0,11,0
243,49593.6,23851.210000000003,271819.21,671,34,0,26,0,11,0
244,51363.219999999994,23088.249999999996,279904.35,674,34,0,23,0,11,0
245,49770.34,23105.239999999998,271956.94,659,38,0,24,0,11,0
246,49402.969999999994,23317.799999999996,270332.64999999997,669,37,0,24,0,11,0
247,48733.399999999994,23092.749999999996,266759.74999999994,653,34,0,26,0,11,0
248,50123.84,23649.49,274268.69,669,35,0,25,0,11,0
249,50065.80999999999,23466.890000000003,273795.93999999994,665,36,0,25,0,11,0
250,50060.0,22917.820000000003,273217.82,652,35,0,25,0,11,0
251,50041.61999999999,23223.260000000002,273431.3599999999,671,37,0,24,0,11,0
252,49049.98999999999,23902.08,269152.02999999997,668,36,0,24,0,11,0
253,50679.59999999999,23268.04,276666.0399999999,675,36,0,23,0,11,0
254,50146.92999999999,23352.059999999994,274086.70999999996,672,36,0,25,0,11,0
255,50066.43,23500.78,273832.93,665,35,0,25,0,11,0
256,50352.78999999999,23384.88,275148.82999999996,671,36,0,23,0,11,0
257,49994.079999999994,22636.15,272606.55,646,35,0,23,0,11,0
258,49438.96,23561.15,270755.95,670,37,0,25,0,11,0
259,49067.219999999994,23598.480000000003,268934.57999999996,668,37,0,25,0,11,0
260,50215.939999999995,23156.210000000003,274235.91,666,34,0,25,0,11,0
261,50025.98999999999,23573.310000000005,273703.25999999995,669,37,0,26,0,11,0
262,49857.759999999995,23621.440000000006,272910.24,660,36,0,25,0,11,0
263,50016.34999999999,22744.260000000002,272826.00999999995,658,35,0,25,0,11,0
264,51490.63999999999,22599.219999999998,280052.4199999999,673,35,0,25,0,11,0
265,50261.68,23257.649999999998,274566.05,660,34,0,25,0,11,0
266,49804.979999999996,22896.380000000005,271921.27999999997,661,37,0,25,0,11,0
267,49912.26999999999,23135.06,272696.41,670,38,0,23,0,11,0
268,50329.659999999996,23744.840000000004,275393.14,668,35,0,26,0,11,0
269,48859.659999999996,23292.709999999995,267591.01,654,34,0,24,0,11,0
270,49374.58999999999,22649.590000000004,269522.54,653,35,0,24,0,11,0
271,49509.899999999994,23483.949999999993,271033.44999999995,663,35,0,24,0,11,0
272,48893.4,22817.08,267284.08,655,35,0,23,0,11,0
273,49424.61999999999,23467.600000000002,270590.69999999995,663,37,0,24,0,11,0
274,49798.159999999996,23199.59,272190.39,666,36,0,23,0,11,0
275,50706.619999999995,22793.440000000002,276326.54,659,36,0,25,0,11,0
276,49892.02,22861.170000000002,272321.26999999996,662,36,0,24,0,11,0
277,49521.659999999996,23076.000000000004,270684.3,662,36,0,23,0,11,0
278,48837.719999999994,22471.850000000006,266660.44999999995,658,36,0,24,0,11,0
279,50033.86999999999,23052.629999999997,273221.9799999999,662,37,0,24,0,11,0
280,49707.759999999995,22779.71,271318.51,660,35,0,23,0,11,0
281,49900.02999999999,23146.87,272647.01999999996,669,34,0,25,0,11,0
282,50404.60999999999,22677.22,274700.26999999996,653,36,0,24,0,11,0
283,49814.81,22910.710000000006,271984.76,663,39,0,25,0,11,0
284,49847.78999999999,23077.620000000003,272316.56999999995,662,36,0,24,0,11,0
285,50413.89999999999,23265.940000000006,275335.43999999994,660,36,0,24,0,11,0
286,50515.34,23619.2,276195.89999999997,670,35,0,23,0,11,0
287,50459.67999999999,23247.91,275546.30999999994,669,36,0,23,0,11,0
288,49818.76,23131.210000000003,272225.01,659,34,0,24,0,11,0
289,48699.78999999999,23234.36,266733.30999999994,651,34,0,23,0,11,0
290,49372.43999999999,23319.53,270181.73,668,36,0,25,0,11,0
291,50855.89,23501.6,277781.05,668,36,0,23,0,11,0
292,50289.67999999999,23350.48,274798.87999999995,667,35,0,24,0,11,0
293,49615.939999999995,23815.92,271895.62,664,34,0,26,0,11,0
294,50362.4,22782.29,274594.29,654,36,0,23,0,11,0
295,50103.399999999994,23561.079999999998,274078.07999999996,666,37,0,25,0,11,0
296,49466.84999999999,23564.03,270898.2799999999,670,38,0,25,0,11,0
297,49893.009999999995,22471.290000000005,271936.33999999997,658,37,0,24,0,11,0
298,49414.49,23310.170000000002,270382.62,667,36,0,26,0,11,0
299,49387.659999999996,23064.15,270002.45,656,34,0,23,0,11,0
300,50008.729999999996,23529.699999999997,273573.35,667,37,0,23,0,11,0
301,49747.049999999996,23471.670000000006,272206.92,672,35,0,24,0,11,0
302,50007.22999999999,23697.280000000006,273733.42999999993,663,36,0,25,0,11,0
303,50246.759999999995,23094.47,274328.27,668,36,0,22,0,11,0
304,50674.049999999996,23168.22,276538.47,658,35,0,24,0,11,0
305,50095.88,23766.030000000006,274245.43,678,36,0,24,0,11,0
306,49793.73999999999,23182.509999999995,272151.20999999996,670,37,0,24,0,11,0
307,50455.189999999995,24028.809999999998,276304.76,683,36,0,25,0,11,0
308,49978.56999999999,23157.229999999996,273050.07999999996,665,36,0,25,0,11,0
309,50896.95,22946.91,277431.66,658,34,0,25,0,11,0
310,49637.56,22781.320000000003,270969.12,665,36,0,23,0,11,0
311,49748.299999999996,23594.73,272336.23,669,35,0,27,0,11,0
312,49659.28,22756.340000000004,271052.74,661,37,0,23,0,11,0
313,50288.74,23237.920000000002,274681.62,665,36,0,24,0,11,0
314,49848.829999999994,23129.549999999996,272373.69999999995,650,35,0,24,0,11,0
315,50830.92,23581.820000000003,277736.42,663,34,0,25,0,11,0
316,49663.63999999999,23295.730000000003,271613.92999999993,665,38,0,25,0,11,0
317,49188.899999999994,23154.239999999998,269098.74,652,35,0,25,0,11,0
318,48822.77,23411.56,267525.41,656,35,0,24,0,11,0
319,50553.81,23084.41,275853.45999999996,669,34,0,22,0,11,0
320,50010.479999999996,22932.66,272985.05999999994,667,35,0,23,0,11,0
321,49668.25,23103.449999999997,271444.7,661,36,0,25,0,11,0
322,50162.12999999999,23378.620000000003,274189.26999999996,664,35,0,25,0,11,0
323,50427.159999999996,22624.730000000003,274760.52999999997,662,37,0,24,0,11,0
324,50786.979999999996,23879.84,277814.74,680,35,0,26,0,11,0
325,50292.2,22651.890000000003,274112.89,665,37,0,23,0,11,0
326,48595.53999999999,23278.059999999994,266255.75999999995,647,36,0,25,0,11,0
327,50312.259999999995,23248.21,274809.51,668,35,0,25,0,11,0
328,50502.78,22914.18,275428.08,659,35,0,23,0,11,0
329,47867.939999999995,23395.589999999997,262735.29,649,34,0,25,0,11,0
330,50206.20999999999,22568.18,273599.23,661,36,0,23,0,11,0
331,50186.909999999996,23344.45,274279.0,668,35,0,25,0,11,0
332,47981.77,23466.380000000005,263375.23,656,35,0,25,0,11,0
333,48108.69999999999,22463.06,263006.55999999994,636,36,0,22,0,11,0
334,49909.06,23303.469999999994,272848.76999999996,666,35,0,25,0,11,0
335,49452.549999999996,23692.66,270955.41,669,34,0,22,0,11,0
336,50146.990000000005,23212.359999999997,273947.31,664,34,0,24,0,11,0
337,49291.219999999994,23414.719999999994,269870.81999999995,667,37,0,25,0,11,0
338,50822.96,23569.33,277684.13,673,37,0,25,0,11,0
339,49673.89,22946.0,271315.45,659,35,0,24,0,11,0
340,48785.35,23119.430000000008,267046.18,650,33,0,24,0,11,0
341,48655.06,23392.000000000004,266667.3,661,35,0,25,0,11,0
342,49568.52,23374.759999999995,271217.36,668,35,0,24,0,11,0
343,50334.56999999999,23092.289999999997,274765.13999999996,665,36,0,24,0,11,0
344,50237.64999999999,22781.910000000003,273970.1599999999,661,35,0,25,0,11,0
345,49814.91999999999,23764.91,272839.50999999995,660,35,0,26,0,11,0
346,50667.52,22996.92,276334.51999999996,668,37,0,25,0,11,0
347,49623.36,23185.41,271302.20999999996,658,33,0,25,0,11,0
348,50957.67999999999,22756.420000000002,277544.81999999995,666,35,0,25,0,11,0
349,50311.14,23779.960000000006,275335.66000000003,670,35,0,27,0,11,0
350,50725.95,23445.32,277075.07,663,35,0,23,0,11,0
351,51202.95,23267.36,279282.11,675,35,0,23,0,11,0
352,50406.59999999999,22719.14,274752.13999999996,649,35,0,23,0,11,0
353,49268.85,23463.93,269808.18,659,35,0,25,0,11,0
354,49840.27999999999,23047.899999999998,272249.3,667,36,0,23,0,11,0
355,49894.35999999999,22924.09,272395.88999999996,659,36,0,24,0,11,0
356,50672.59,23552.710000000003,276915.66,672,35,0,26,0,11,0
357,50608.91999999999,23501.760000000006,276546.3599999999,663,36,0,26,0,11,0
358,49976.80999999999,23412.219999999998,273296.26999999996,675,36,0,25,0,11,0
359,49971.10999999999,23104.28,272959.82999999996,665,36,0,25,0,11,0
360,49761.909999999996,22672.820000000003,271482.37,660,35,0,23,0,11,0
361,50626.17999999999,23493.85,276624.74999999994,671,34,0,24,0,11,0
362,50381.619999999995,23241.24,275149.33999999997,663,35,0,25,0,11,0
363,50345.0,23157.900000000005,274882.9,658,34,0,23,0,11,0
364,49486.42999999999,23400.630000000005,270832.77999999997,660,36,0,24,0,11,0
365,49510.20999999999,23332.02,270883.06999999995,667,36,0,23,0,11,0
366,50993.219999999994,23218.120000000003,278184.22,666,36,0,25,0,11,0
367,50722.64,23546.56,277159.76,676,35,0,24,0,11,0
368,48516.74,23046.420000000002,265630.12,653,36,0,23,0,11,0
369,49573.81,22593.050000000003,270462.1,657,37,0,23,0,11,0
370,50025.78999999999,22938.38,273067.32999999996,664,36,0,25,0,11,0
371,50007.56,23494.540000000008,273532.33999999997,668,36,0,25,0,11,0
372,50378.38,22774.699999999997,274666.6,657,34,0,23,0,11,0
373,50210.17999999999,22617.969999999998,273668.86999999994,653,36,0,24,0,11,0
374,50644.92,24200.18,277424.77999999997,666,34,0,26,0,11,0
375,50130.65999999999,23123.94,273777.23999999993,664,36,0,26,0,11,0
376,48448.969999999994,22984.66,265229.50999999995,649,37,0,26,0,11,0
377,50572.74,23259.33,276123.02999999997,670,36,0,24,0,11,0
378,49927.439999999995,22743.84,272381.04,663,36,0,24,0,11,0
379,49753.67999999999,23608.94,272377.33999999997,673,37,0,25,0,11,0
380,51060.92999999999,23452.41,278757.05999999994,669,34,0,25,0,11,0
381,50892.85999999999,23853.910000000007,278318.20999999996,671,36,0,27,0,11,0
382,50257.99,23512.5,274802.44999999995,666,36,0,24,0,11,0
383,50041.979999999996,23281.46,273491.36,665,34,0,23,0,11,0
384,49981.23999999999,22693.670000000006,272599.86999999994,664,35,0,23,0,11,0
385,50892.36,22866.270000000004,277328.07,657,36,0,24,0,11,0
386,49726.24,22970.17,271601.37,665,35,0,25,0,11,0
387,50900.12,23387.219999999994,277887.82,676,34,0,24,0,11,0
388,49517.75,23292.100000000002,270880.85,668,36,0,23,0,11,0
389,49622.09999999999,22834.2,270944.69999999995,660,36,0,25,0,11,0
390,49916.06999999999,23603.82,273184.17,670,36,0,25,0,11,0
391,50196.619999999995,23563.969999999998,274547.06999999995,678,36,0,26,0,11,0
392,50161.52999999999,23076.49,273884.13999999996,665,35,0,25,0,11,0
393,50378.17,22725.970000000005,274616.82,658,36,0,23,0,11,0
394,49457.509999999995,23589.980000000003,270877.52999999997,663,36,0,25,0,11,0
395,47728.67999999999,22912.63,261556.02999999997,647,36,0,24,0,11,0
396,50005.549999999996,23462.84,273490.58999999997,663,35,0,26,0,11,0
397,48060.89,23060.160000000003,263364.61,645,35,0,23,0,11,0
398,51138.13,23552.42,279243.07,673,36,0,26,0,11,0
399,48319.689999999995,23367.2,264965.64999999997,659,37,0,25,0,11,0
400,50157.67999999999,23771.260000000002,274559.66,673,35,0,26,0,11,0
401,49008.03999999999,23696.29,268736.48999999993,652,33,0,25,0,11,0
402,49963.329999999994,23683.33,273499.98,668,35,0,25,0,11,0
403,50319.42,22762.100000000002,274359.19999999995,660,36,0,23,0,11,0
404,48654.369999999995,23195.49,266467.33999999997,652,34,0,24,0,11,0
405,50295.61,23446.370000000006,274924.42,676,35,0,26,0,11,0
406,50203.09,23319.899999999998,274335.35,672,38,0,25,0,11,0
407,49036.33999999999,23642.6,268824.29999999993,660,34,0,25,0,11,0
408,51271.759999999995,23368.070000000003,279726.87,657,34,0,22,0,11,0
409,49544.28,22819.609999999993,270541.01,655,36,0,24,0,11,0
410,50097.28999999999,23495.39,273981.83999999997,658,36,0,25,0,11,0
411,50072.40999999999,23878.49,274240.5399999999,670,35,0,23,0,11,0
412,48014.729999999996,23664.859999999997,263738.50999999995,652,35,0,25,0,11,0
413,48935.34999999999,23106.4,267783.14999999997,659,36,0,26,0,11,0
414,50204.17999999999,23133.47,274154.37,675,36,0,24,0,11,0
415,50198.17999999999,23766.07,274756.97,671,36,0,26,0,11,0
416,49286.56,22808.72,269241.52,660,35,0,25,0,11,0
417,50673.56,22978.100000000002,276345.89999999997,666,35,0,24,0,11,0
418,50750.56,23456.28,277209.07999999996,670,35,0,25,0,11,0
419,49840.009999999995,23237.72,272437.77,665,35,0,22,0,11,0
420,49983.079999999994,23570.269999999997,273485.67,665,36,0,25,0,11,0
421,50743.12999999998,23013.129999999994,276728.7799999999,675,37,0,23,0,11,0
422,50100.36,23694.93,274196.73,669,35,0,25,0,11,0
423,50979.700000000004,23694.079999999998,278592.58,673,35,0,26,0,11,0
424,49559.009999999995,23218.29,271013.33999999997,661,38,0,25,0,11,0
425,50407.74999999999,23389.91,275428.66,667,35,0,24,0,11,0
426,50039.229999999996,22284.47,272480.62,660,36,0,24,0,11,0
427,50236.049999999996,23542.38,274722.62999999995,670,35,0,24,0,11,0
428,49686.7,23469.850000000002,271903.35,662,36,0,24,0,11,0
429,50609.47,22597.86,275645.21,645,35,0,25,0,11,0
430,49618.729999999996,22877.729999999996,270971.37999999995,659,35,0,24,0,11,0
431,50036.45999999999,23696.410000000003,273878.70999999996,678,36,0,25,0,11,0
432,50408.51999999999,23585.769999999997,275628.36999999994,668,36,0,25,0,11,0
433,50008.07,23066.66,273107.01,654,36,0,24,0,11,0
434,49998.82,23529.719999999998,273523.82,665,35,0,25,0,11,0
435,50356.39,24104.400000000005,275886.35000000003,660,34,0,23,0,11,0
436,50628.17,23135.749999999996,276276.6,665,35,0,24,0,11,0
437,49883.619999999995,23189.050000000007,272607.14999999997,664,36,0,24,0,11,0
438,50773.85,23524.17,277393.42,654,35,0,24,0,11,0
439,49694.219999999994,23170.47,271641.56999999995,668,37,0,24,0,11,0
440,48746.31,23278.000000000004,267009.55,649,35,0,25,0,11,0
441,49708.20999999999,23216.999999999996,271758.04999999993,665,36,0,25,0,11,0
442,49773.63,23195.13,272063.27999999997,657,35,0,23,0,11,0
443,50192.32,23023.120000000003,273984.72000000003,661,34,0,24,0,11,0
444,49754.05999999999,22574.17,271344.47,655,35,0,23,0,11,0
445,51342.6,23019.619999999995,279732.62,666,35,0,24,0,11,0
446,50214.53999999999,23246.18,274318.87999999995,668,37,0,25,0,11,0
447,50284.49999999999,22469.510000000006,273892.00999999995,662,37,0,24,0,11,0
448,48668.02,23151.38,266491.48,648,35,0,24,0,11,0
449,50939.7,23533.4,278231.9,677,35,0,24,0,11,0
450,50260.64999999999,23464.73,274767.9799999999,673,37,0,26,0,11,0
451,51047.77,23422.679999999997,278661.52999999997,678,35,0,24,0,11,0
452,50411.74,22806.289999999997,274864.99,659,35,0,24,0,11,0
453,50792.91999999999,23172.590000000004,277137.18999999994,672,35,0,23,0,11,0
454,50196.66999999999,22877.65,273860.99999999994,672,36,0,24,0,11,0
455,50017.939999999995,22256.09,272345.79,655,34,0,22,0,11,0
456,49811.579999999994,23243.150000000005,272301.05,657,37,0,23,0,11,0
457,50390.2,23078.81,275029.81,661,36,0,25,0,11,0
458,50534.75,23302.53,275976.28,665,35,0,24,0,11,0
459,50957.92,22798.280000000006,277587.88,655,34,0,25,0,11,0
460,49916.87999999999,22686.72,272271.12,656,37,0,24,0,11,0
461,49176.05,23134.79,269015.04,661,35,0,26,0,11,0
462,50074.74999999999,23311.800000000007,273685.55,667,37,0,27,0,11,0
463,49866.54,23682.08,273014.78,671,37,0,26,0,11,0
464,50549.78999999999,23691.86,276440.80999999994,663,33,0,25,0,11,0
465,49682.85,23529.89,271944.14,656,35,0,27,0,11,0
466,49019.84,23197.65,268296.85,653,35,0,23,0,11,0
467,49672.78999999999,23168.800000000003,271532.74999999994,666,36,0,25,0,11,0
468,49383.99999999999,22723.690000000002,269643.68999999994,655,36,0,25,0,11,0
469,50898.04,23658.379999999997,278148.58,673,34,0,26,0,11,0
470,48603.59999999999,23168.670000000002,266186.6699999999,660,35,0,24,0,11,0
471,50103.189999999995,23206.26,273722.20999999996,666,35,0,25,0,11,0
472,50565.2,23759.05000000001,276585.05,674,36,0,27,0,11,0
473,49845.829999999994,22770.920000000002,272000.06999999995,664,36,0,24,0,11,0
474,50128.03,22578.35,273218.5,659,35,0,24,0,11,0
475,49923.77,23687.139999999996,273305.99,676,36,0,25,0,11,0
476,50004.719999999994,23659.979999999996,273683.57999999996,664,34,0,25,0,11,0
477,49798.68999999999,23111.289999999997,272104.73999999993,666,36,0,25,0,11,0
478,50184.799999999996,23306.21,274230.20999999996,662,35,0,24,0,11,0
479,50892.80999999999,21942.02,276406.06999999995,652,35,0,23,0,11,0
480,50486.61,23034.550000000003,275467.6,671,36,0,25,0,11,0
481,50140.24999999999,23274.670000000006,273975.92,655,35,0,26,0,11,0
482,49685.53999999999,23701.120000000006,272128.81999999995,667,34,0,26,0,11,0
483,50889.07,23313.47,277758.82,672,35,0,24,0,11,0
484,49913.619999999995,23064.140000000003,272632.24,666,35,0,25,0,11,0
485,50275.24,23800.670000000002,275176.87,671,37,0,26,0,11,0
486,49866.74,22828.87,272162.57,664,36,0,24,0,11,0
487,49852.259999999995,23411.83,272673.13,673,37,0,23,0,11,0
488,49787.929999999986,23409.589999999997,272349.23999999993,662,36,0,24,0,11,0
489,49501.37999999999,23276.180000000004,270783.07999999996,668,35,0,26,0,11,0
490,50219.619999999995,22609.599999999995,273707.69999999995,666,35,0,23,0,11,0
