Global_Route_ID,Day,Route_ID,Route,Demand,Duration_seconds,Duration_hours,Overtime,Owned_Cost_NZD,Leased_Cost_NZD
408,Saturday,277,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Warehouse,8.0,14873.529999999999,4.131536111111111,True,1190.0,4200.0
409,Saturday,278,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Mt Albert -> Warehouse,13.0,20434.87,5.676352777777778,True,1500.0,4200.0
410,Saturday,279,Warehouse -> New World Mt Roskill -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Mt Albert -> Warehouse,16.0,23716.32,6.587866666666667,True,1810.0,5600.0
411,Saturday,280,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Mt Albert -> Warehouse,15.0,22721.11,6.311419444444445,True,1810.0,5600.0
412,Saturday,281,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> New World Devonport -> New World Metro Shore City -> Warehouse,15.0,22746.92,6.318588888888889,True,1810.0,5600.0
413,Saturday,282,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Warehouse,11.0,18658.42,5.182894444444444,True,1500.0,4200.0
414,Saturday,283,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> New World Point Chevalier -> Warehouse,16.0,24449.309999999998,6.791474999999999,True,1810.0,5600.0
415,Saturday,284,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Remuera -> New World Newmarket -> Warehouse,15.0,23611.93,6.558869444444444,True,1810.0,5600.0
416,Saturday,285,Warehouse -> New World Newmarket -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Warehouse,15.0,23127.89,6.424413888888889,True,1810.0,5600.0
417,Saturday,286,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Warehouse,13.0,20944.66,5.817961111111111,True,1500.0,4200.0
418,Saturday,287,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,23321.92,6.47831111111111,True,1810.0,5600.0
419,Saturday,288,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,13.0,21035.68,5.843244444444444,True,1500.0,4200.0
420,Saturday,289,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,15.0,24090.559999999998,6.691822222222221,True,1810.0,5600.0
421,Saturday,290,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Warehouse,13.0,21704.91,6.029141666666667,True,1810.0,5600.0
422,Saturday,291,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Four Square Onehunga -> Warehouse,15.0,23507.51,6.5298638888888885,True,1810.0,5600.0
423,Saturday,292,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Four Square Remuera -> Warehouse,15.0,24081.23,6.689230555555556,True,1810.0,5600.0
424,Saturday,293,Warehouse -> New World Newmarket -> Four Square Ellerslie -> Four Square St Heliers -> New World Metro Queen St -> New World Devonport -> New World Metro Shore City -> Warehouse,15.0,25104.68,6.973522222222222,True,1810.0,5600.0
425,Saturday,294,Warehouse -> Four Square Onehunga -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> New World Metro Shore City -> Warehouse,13.0,21017.63,5.838230555555556,True,1500.0,4200.0
426,Saturday,295,Warehouse -> Four Square Onehunga -> Four Square Remuera -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> New World Metro Shore City -> Warehouse,15.0,23717.62,6.588227777777777,True,1810.0,5600.0
427,Saturday,296,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Warehouse,13.0,21713.309999999998,6.0314749999999995,True,1810.0,5600.0
428,Saturday,297,Warehouse -> New World Newmarket -> Four Square Remuera -> Four Square St Heliers -> New World Metro Queen St -> New World Devonport -> New World Metro Shore City -> Warehouse,15.0,25052.43,6.959008333333333,True,1810.0,5600.0
429,Saturday,298,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,13.0,20664.42,5.740116666666666,True,1500.0,4200.0
430,Saturday,299,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,15.0,22950.66,6.375183333333333,True,1810.0,5600.0
431,Saturday,300,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,15.0,23047.9,6.4021944444444445,True,1810.0,5600.0
432,Saturday,301,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Warehouse,12.0,19356.13,5.376702777777778,True,1500.0,4200.0
433,Saturday,302,Warehouse -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Warehouse,14.0,21652.66,6.014627777777778,True,1810.0,5600.0
434,Saturday,303,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Victoria Park -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,16.0,24072.27,6.686741666666666,True,1810.0,5600.0
435,Saturday,304,Warehouse -> Four Square Eden Terrace -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Warehouse,14.0,21737.93,6.038313888888889,True,1810.0,5600.0
436,Saturday,305,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Victoria Park -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,16.0,25115.95,6.976652777777778,True,1810.0,5600.0
437,Saturday,306,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Warehouse,10.0,17159.77,4.766602777777778,True,1190.0,4200.0
438,Saturday,307,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,12.0,19543.25,5.428680555555555,True,1500.0,4200.0
439,Saturday,308,Warehouse -> New World Devonport -> New World Metro Shore City -> Four Square Britomart -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,22915.91,6.365530555555556,True,1810.0,5600.0
440,Saturday,309,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,10.0,17257.010000000002,4.793613888888889,True,1190.0,4200.0
441,Saturday,310,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,12.0,20629.67,5.730463888888888,True,1500.0,4200.0
442,Saturday,311,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Metro Queen St -> Four Square St Heliers -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,23968.010000000002,6.657780555555556,True,1810.0,5600.0
443,Saturday,312,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Milford -> Warehouse,11.0,18176.16,5.048933333333333,True,1500.0,4200.0
444,Saturday,313,Warehouse -> Four Square Lancaster -> New World Milford -> New World Metro Shore City -> New World Devonport -> Warehouse,13.0,21507.620000000003,5.97433888888889,True,1500.0,4200.0
445,Saturday,314,Warehouse -> Four Square Torbay -> New World Milford -> New World Metro Shore City -> New World Devonport -> Warehouse,13.0,22562.34,6.267316666666667,True,1810.0,5600.0
446,Saturday,315,Warehouse -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Warehouse,10.0,16840.260000000002,4.67785,True,1190.0,4200.0
447,Saturday,316,Warehouse -> Four Square Britomart -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Warehouse,12.0,19458.3,5.405083333333333,True,1500.0,4200.0
448,Saturday,317,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Victoria Park -> Four Square Britomart -> Four Square Eden Terrace -> Warehouse,14.0,21912.27,6.086741666666667,True,1810.0,5600.0
449,Saturday,318,Warehouse -> New World Devonport -> New World Metro Shore City -> New World Victoria Park -> Four Square Eden Terrace -> Warehouse,12.0,19335.35,5.370930555555555,True,1500.0,4200.0
450,Saturday,319,Warehouse -> New World Victoria Park -> New World Devonport -> New World Metro Shore City -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,22627.33,6.285369444444445,True,1810.0,5600.0
451,Saturday,320,Warehouse -> New World Devonport -> New World Metro Shore City -> Pak 'n Save Wairau Road -> Warehouse,12.0,19321.25,5.367013888888889,True,1500.0,4200.0
452,Saturday,321,Warehouse -> Four Square Lancaster -> Pak 'n Save Wairau Road -> New World Metro Shore City -> New World Devonport -> Warehouse,14.0,22432.03,6.231119444444444,True,1810.0,5600.0
453,Saturday,322,Warehouse -> Four Square Torbay -> Pak 'n Save Wairau Road -> New World Metro Shore City -> New World Devonport -> Warehouse,14.0,23692.89,6.581358333333333,True,1810.0,5600.0
454,Saturday,323,Warehouse -> Four Square Lancaster -> New World Devonport -> New World Metro Shore City -> Warehouse,8.0,15836.49,4.399025,True,1190.0,4200.0
455,Saturday,324,Warehouse -> New World Devonport -> New World Metro Queen St -> Warehouse,6.0,12499.17,3.471991666666667,False,763.84,2800.0
456,Saturday,325,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Mt Albert -> Warehouse,11.0,18060.510000000002,5.0168083333333335,True,1500.0,4200.0
457,Saturday,326,Warehouse -> New World Mt Roskill -> New World Devonport -> New World Metro Queen St -> New World Mt Albert -> Warehouse,14.0,21341.96,5.928322222222222,True,1500.0,4200.0
458,Saturday,327,Warehouse -> New World Mt Roskill -> Four Square Onehunga -> New World Metro Queen St -> New World Devonport -> New World Mt Albert -> Warehouse,16.0,23941.559999999998,6.650433333333333,True,1810.0,5600.0
459,Saturday,328,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Mt Albert -> New World New Lynn -> Warehouse,15.0,23342.489999999998,6.484024999999999,True,1810.0,5600.0
460,Saturday,329,Warehouse -> New World Mt Albert -> New World Point Chevalier -> New World Devonport -> New World Metro Queen St -> Warehouse,16.0,23800.47,6.611241666666667,True,1810.0,5600.0
461,Saturday,330,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> New World Mt Albert -> Warehouse,15.0,22543.11,6.2619750000000005,True,1810.0,5600.0
462,Saturday,331,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Mt Albert -> Warehouse,13.0,20346.75,5.651875,True,1500.0,4200.0
463,Saturday,332,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> Four Square Britomart -> New World Devonport -> Warehouse,15.0,22659.72,6.294366666666667,True,1810.0,5600.0
464,Saturday,333,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> New World Devonport -> Warehouse,13.0,20372.559999999998,5.659044444444444,True,1500.0,4200.0
465,Saturday,334,Warehouse -> New World Mt Albert -> Four Square Eden Terrace -> New World Metro Queen St -> New World Devonport -> Four Square Remuera -> Warehouse,15.0,23782.379999999997,6.606216666666666,True,1810.0,5600.0
466,Saturday,335,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Warehouse,9.0,16284.06,4.52335,True,1190.0,4200.0
467,Saturday,336,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> New World Point Chevalier -> Warehouse,14.0,22074.95,6.131930555555556,True,1810.0,5600.0
468,Saturday,337,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> New World Point Chevalier -> Warehouse,16.0,24361.19,6.766997222222222,True,1810.0,5600.0
469,Saturday,338,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,16.0,24452.21,6.792280555555555,True,1810.0,5600.0
470,Saturday,339,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Remuera -> New World Newmarket -> Warehouse,13.0,21237.57,5.899325,True,1500.0,4200.0
471,Saturday,340,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Remuera -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,23614.83,6.559675,True,1810.0,5600.0
472,Saturday,341,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square Ellerslie -> New World Remuera -> New World Newmarket -> Warehouse,15.0,23885.88,6.634966666666667,True,1810.0,5600.0
473,Saturday,342,Warehouse -> Four Square Onehunga -> New World Remuera -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> Warehouse,15.0,23263.010000000002,6.461947222222223,True,1810.0,5600.0
474,Saturday,343,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> New World Remuera -> Four Square Remuera -> Warehouse,15.0,23718.16,6.588377777777778,True,1810.0,5600.0
475,Saturday,344,Warehouse -> New World Newmarket -> New World Remuera -> Four Square St Heliers -> New World Metro Queen St -> New World Devonport -> Warehouse,15.0,24855.78,6.904383333333333,True,1810.0,5600.0
476,Saturday,345,Warehouse -> New World Newmarket -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> Warehouse,13.0,20753.53,5.764869444444444,True,1500.0,4200.0
477,Saturday,346,Warehouse -> New World Newmarket -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> Warehouse,15.0,23089.940000000002,6.413872222222223,True,1810.0,5600.0
478,Saturday,347,Warehouse -> New World Devonport -> New World Victoria Park -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,23147.6,6.429888888888889,True,1810.0,5600.0
479,Saturday,348,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Warehouse,11.0,18570.3,5.158416666666667,True,1500.0,4200.0
480,Saturday,349,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,13.0,20947.559999999998,5.818766666666666,True,1500.0,4200.0
481,Saturday,350,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,15.0,24002.44,6.667344444444444,True,1810.0,5600.0
482,Saturday,351,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,11.0,18661.32,5.1837,True,1500.0,4200.0
483,Saturday,352,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,13.0,21716.2,6.032277777777778,True,1810.0,5600.0
484,Saturday,353,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square St Heliers -> Four Square Remuera -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,25101.18,6.97255,True,1810.0,5600.0
485,Saturday,354,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Warehouse,11.0,19330.55,5.369597222222222,True,1500.0,4200.0
486,Saturday,355,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Four Square Onehunga -> Warehouse,13.0,21133.15,5.870319444444445,True,1500.0,4200.0
487,Saturday,356,Warehouse -> Four Square Onehunga -> Four Square Ellerslie -> Four Square Remuera -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> Warehouse,15.0,23612.68,6.559077777777778,True,1810.0,5600.0
488,Saturday,357,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Ellerslie -> Four Square Remuera -> Warehouse,13.0,21706.87,6.02968611111111,True,1810.0,5600.0
489,Saturday,358,Warehouse -> New World Newmarket -> Four Square Ellerslie -> Four Square Remuera -> Four Square St Heliers -> New World Metro Queen St -> New World Devonport -> Warehouse,15.0,25045.989999999998,6.957219444444444,True,1810.0,5600.0
490,Saturday,359,Warehouse -> New World Newmarket -> Four Square Ellerslie -> Four Square St Heliers -> New World Metro Queen St -> New World Devonport -> Warehouse,13.0,22730.32,6.313977777777778,True,1810.0,5600.0
491,Saturday,360,Warehouse -> Four Square Onehunga -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> Warehouse,11.0,18643.27,5.178686111111111,True,1500.0,4200.0
492,Saturday,361,Warehouse -> Four Square Onehunga -> Four Square Remuera -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> Warehouse,13.0,21343.260000000002,5.928683333333334,True,1500.0,4200.0
493,Saturday,362,Warehouse -> Four Square Onehunga -> Four Square Remuera -> Four Square St Heliers -> New World Newmarket -> New World Metro Queen St -> New World Devonport -> Warehouse,15.0,24954.050000000003,6.931680555555556,True,1810.0,5600.0
494,Saturday,363,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Newmarket -> Four Square Remuera -> Warehouse,11.0,19338.95,5.371930555555556,True,1500.0,4200.0
495,Saturday,364,Warehouse -> New World Newmarket -> Four Square Remuera -> Four Square St Heliers -> New World Metro Queen St -> New World Devonport -> Warehouse,13.0,22678.07,6.299463888888889,True,1810.0,5600.0
496,Saturday,365,Warehouse -> New World Devonport -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,11.0,18290.06,5.080572222222223,True,1500.0,4200.0
497,Saturday,366,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> New World Point Chevalier -> Warehouse,15.0,22772.65,6.3257361111111114,True,1810.0,5600.0
498,Saturday,367,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> New World Point Chevalier -> Warehouse,13.0,20576.3,5.715638888888889,True,1500.0,4200.0
499,Saturday,368,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,15.0,22959.78,6.377716666666666,True,1810.0,5600.0
500,Saturday,369,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,13.0,20673.54,5.74265,True,1500.0,4200.0
501,Saturday,370,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,15.0,24046.2,6.6795,True,1810.0,5600.0
502,Saturday,371,Warehouse -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> Warehouse,10.0,16981.77,4.717158333333334,True,1190.0,4200.0
503,Saturday,372,Warehouse -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> Warehouse,12.0,19278.3,5.355083333333333,True,1500.0,4200.0
504,Saturday,373,Warehouse -> New World Devonport -> New World Victoria Park -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,14.0,21697.91,6.027197222222222,True,1810.0,5600.0
505,Saturday,374,Warehouse -> Four Square Britomart -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,16.0,25065.37,6.962602777777778,True,1810.0,5600.0
506,Saturday,375,Warehouse -> Four Square Eden Terrace -> New World Metro Queen St -> New World Victoria Park -> New World Devonport -> Warehouse,12.0,19363.57,5.378769444444444,True,1500.0,4200.0
507,Saturday,376,Warehouse -> New World Devonport -> New World Victoria Park -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,22741.59,6.3171083333333335,True,1810.0,5600.0
508,Saturday,377,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> Warehouse,8.0,14785.41,4.107058333333334,True,1190.0,4200.0
509,Saturday,378,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,10.0,17168.89,4.769136111111111,True,1190.0,4200.0
510,Saturday,379,Warehouse -> New World Devonport -> Four Square Britomart -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,12.0,20541.55,5.705986111111111,True,1500.0,4200.0
511,Saturday,380,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square Britomart -> Four Square St Heliers -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,23797.5,6.610416666666667,True,1810.0,5600.0
512,Saturday,381,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square Eden Terrace -> Warehouse,8.0,14882.650000000001,4.134069444444445,True,1190.0,4200.0
513,Saturday,382,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,10.0,18255.31,5.070919444444445,True,1500.0,4200.0
514,Saturday,383,Warehouse -> New World Devonport -> New World Metro Queen St -> Four Square St Heliers -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,12.0,21593.65,5.998236111111112,True,1500.0,4200.0
515,Saturday,384,Warehouse -> New World Devonport -> New World Milford -> Warehouse,9.0,15955.41,4.432058333333333,True,1190.0,4200.0
516,Saturday,385,Warehouse -> Pak 'n Save Wairau Road -> New World Milford -> New World Devonport -> Warehouse,15.0,22676.07,6.298908333333333,True,1810.0,5600.0
517,Saturday,386,Warehouse -> Four Square Lancaster -> New World Milford -> New World Devonport -> Warehouse,11.0,19272.95,5.353597222222223,True,1500.0,4200.0
518,Saturday,387,Warehouse -> Four Square Torbay -> New World Milford -> New World Devonport -> Warehouse,11.0,20327.67,5.6465749999999995,True,1500.0,4200.0
519,Saturday,388,Warehouse -> New World Victoria Park -> New World Devonport -> Warehouse,8.0,14465.9,4.018305555555555,True,1190.0,4200.0
520,Saturday,389,Warehouse -> Four Square Britomart -> New World Victoria Park -> New World Devonport -> Warehouse,10.0,17083.940000000002,4.745538888888889,True,1190.0,4200.0
521,Saturday,390,Warehouse -> New World Devonport -> New World Victoria Park -> Four Square Britomart -> Four Square Eden Terrace -> Warehouse,12.0,19537.91,5.4271972222222225,True,1500.0,4200.0
522,Saturday,391,Warehouse -> New World Devonport -> New World Victoria Park -> Four Square Britomart -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,14.0,22845.06,6.34585,True,1810.0,5600.0
523,Saturday,392,Warehouse -> New World Devonport -> New World Victoria Park -> Four Square Eden Terrace -> Warehouse,10.0,16960.989999999998,4.711386111111111,True,1190.0,4200.0
524,Saturday,393,Warehouse -> New World Victoria Park -> New World Devonport -> Four Square Remuera -> Four Square Eden Terrace -> Warehouse,12.0,20252.97,5.625825000000001,True,1500.0,4200.0
525,Saturday,394,Warehouse -> Four Square Eden Terrace -> New World Victoria Park -> New World Devonport -> Four Square Remuera -> Four Square St Heliers -> Warehouse,14.0,23965.16,6.656988888888889,True,1810.0,5600.0
526,Saturday,395,Warehouse -> Pak 'n Save Wairau Road -> New World Devonport -> Warehouse,10.0,17128.91,4.758030555555555,True,1190.0,4200.0
527,Saturday,396,Warehouse -> Four Square Lancaster -> Pak 'n Save Wairau Road -> New World Devonport -> Warehouse,12.0,20227.86,5.61885,True,1500.0,4200.0
528,Saturday,397,Warehouse -> Pak 'n Save Wairau Road -> Four Square Torbay -> New World Devonport -> Warehouse,12.0,21370.239999999998,5.936177777777777,True,1500.0,4200.0
529,Saturday,398,Warehouse -> New World Eastridge -> Warehouse,4.0,8475.46,2.3542944444444442,False,517.94,2800.0
530,Saturday,399,Warehouse -> New World Newmarket -> New World Eastridge -> Warehouse,7.0,11774.119999999999,3.2705888888888888,False,719.53,2800.0
531,Saturday,400,Warehouse -> New World Newmarket -> New World Eastridge -> New World Point Chevalier -> Warehouse,12.0,17565.01,4.879169444444444,True,1190.0,4200.0
532,Saturday,401,Warehouse -> New World Newmarket -> New World Eastridge -> New World Victoria Park -> New World Point Chevalier -> Warehouse,16.0,22729.79,6.313830555555556,True,1810.0,5600.0
533,Saturday,402,Warehouse -> New World Newmarket -> New World Eastridge -> Four Square Britomart -> New World Point Chevalier -> Warehouse,14.0,20094.63,5.581841666666667,True,1500.0,4200.0
534,Saturday,403,Warehouse -> Four Square Eden Terrace -> New World Newmarket -> New World Eastridge -> Four Square Britomart -> New World Point Chevalier -> Warehouse,16.0,22526.67,6.257408333333333,True,1810.0,5600.0
535,Saturday,404,Warehouse -> Four Square Eden Terrace -> New World Newmarket -> New World Eastridge -> New World Point Chevalier -> Warehouse,14.0,19997.05,5.554736111111111,True,1500.0,4200.0
536,Saturday,405,Warehouse -> New World Newmarket -> New World Eastridge -> Four Square Remuera -> Four Square Eden Terrace -> New World Point Chevalier -> Warehouse,16.0,22340.07,6.205575,True,1810.0,5600.0
537,Saturday,406,Warehouse -> New World Newmarket -> New World Remuera -> New World Eastridge -> Warehouse,11.0,16334.23,4.537286111111111,True,1190.0,4200.0
538,Saturday,407,Warehouse -> New World Newmarket -> New World Remuera -> New World Stonefields -> New World Eastridge -> Warehouse,15.0,21292.64,5.9146222222222224,True,1500.0,4200.0
539,Saturday,408,Warehouse -> New World Remuera -> New World Eastridge -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,13.0,18745.02,5.20695,True,1500.0,4200.0
540,Saturday,409,Warehouse -> New World Remuera -> Four Square Remuera -> New World Eastridge -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,21056.37,5.848991666666667,True,1500.0,4200.0
541,Saturday,410,Warehouse -> Four Square Ellerslie -> New World Remuera -> New World Eastridge -> New World Newmarket -> Warehouse,13.0,19016.07,5.282241666666667,True,1500.0,4200.0
542,Saturday,411,Warehouse -> Four Square Onehunga -> Four Square Ellerslie -> New World Remuera -> New World Eastridge -> New World Newmarket -> Warehouse,15.0,20859.98,5.794438888888889,True,1500.0,4200.0
543,Saturday,412,Warehouse -> Four Square Ellerslie -> Four Square Remuera -> New World Eastridge -> New World Remuera -> New World Newmarket -> Warehouse,15.0,21179.59,5.883219444444444,True,1500.0,4200.0
544,Saturday,413,Warehouse -> Four Square Ellerslie -> Four Square St Heliers -> New World Eastridge -> New World Remuera -> New World Newmarket -> Warehouse,15.0,21721.17,6.0336583333333325,True,1810.0,5600.0
545,Saturday,414,Warehouse -> Four Square Onehunga -> New World Remuera -> New World Eastridge -> New World Newmarket -> Warehouse,13.0,18377.93,5.104980555555556,True,1500.0,4200.0
546,Saturday,415,Warehouse -> Four Square Onehunga -> New World Remuera -> Four Square Remuera -> New World Eastridge -> New World Newmarket -> Warehouse,15.0,20689.28,5.747022222222222,True,1500.0,4200.0
547,Saturday,416,Warehouse -> New World Newmarket -> New World Remuera -> Four Square Remuera -> New World Eastridge -> Warehouse,13.0,18645.58,5.179327777777778,True,1500.0,4200.0
548,Saturday,417,Warehouse -> New World Newmarket -> New World Remuera -> Four Square Remuera -> Four Square St Heliers -> New World Eastridge -> Warehouse,15.0,21502.83,5.9730083333333335,True,1500.0,4200.0
549,Saturday,418,Warehouse -> New World Newmarket -> New World Remuera -> New World Eastridge -> Four Square St Heliers -> Warehouse,13.0,19300.27,5.361186111111111,True,1500.0,4200.0
550,Saturday,419,Warehouse -> New World Newmarket -> New World Eastridge -> New World Victoria Park -> Warehouse,11.0,16938.9,4.70525,True,1190.0,4200.0
551,Saturday,420,Warehouse -> New World Newmarket -> New World Eastridge -> Four Square Britomart -> New World Victoria Park -> Warehouse,13.0,18948.739999999998,5.263538888888888,True,1500.0,4200.0
552,Saturday,421,Warehouse -> New World Victoria Park -> Four Square Britomart -> New World Eastridge -> New World Newmarket -> Four Square Eden Terrace -> Warehouse,15.0,21374.18,5.937272222222222,True,1500.0,4200.0
553,Saturday,422,Warehouse -> New World Victoria Park -> Four Square Eden Terrace -> New World Newmarket -> New World Eastridge -> Warehouse,13.0,19256.37,5.348991666666667,True,1500.0,4200.0
