Bootstrap,Weekday_Cost,Saturday_Cost,Weekly_Cost,Total_Route_Demand,Weekday_Owned,Weekday_Leased,Saturday_Owned,Saturday_Leased,Weekday_Skipped,Saturday_Skipped
959,50575.76999999999,23516.569999999996,276395.4199999999,667.0,36,0,23,0,11,0
960,50950.729999999996,23892.33,278645.98,675.0,34,0,24,0,11,0
961,49842.509999999995,23471.9,272684.45,666.0,35,0,26,0,11,0
962,49967.189999999995,23701.760000000006,273537.70999999996,678.0,36,0,25,0,11,0
963,49585.06,23446.850000000002,271372.14999999997,669.0,35,0,26,0,11,0
964,48308.95,22975.17,264519.92,645.0,36,0,23,0,11,0
965,50396.369999999995,23808.0,275789.85,672.0,35,0,25,0,11,0
966,48587.24999999999,24044.29,266980.54,661.0,35,0,24,0,11,0
967,48219.58999999999,22939.71,264037.66,647.0,35,0,23,0,11,0
968,50196.28999999999,24122.380000000005,275103.82999999996,670.0,36,0,27,0,11,0
969,47687.05999999999,23036.68,261471.97999999995,642.0,37,0,26,0,11,0
970,49789.17999999999,22961.0,271906.89999999997,659.0,37,0,24,0,11,0
971,49934.95,22911.010000000006,272585.76,658.0,36,0,23,0,11,0
972,50194.12999999999,23296.460000000003,274267.11,669.0,36,0,22,0,11,0
973,49410.56,23367.610000000004,270420.41,650.0,35,0,26,0,11,0
974,48558.09,23787.17,266577.62,655.0,35,0,26,0,11,0
975,49371.579999999994,23318.350000000002,270176.24999999994,666.0,34,0,24,0,11,0
976,50358.49999999999,23393.71,275186.20999999996,663.0,35,0,24,0,11,0
977,49250.119999999995,23090.430000000004,269341.02999999997,648.0,35,0,25,0,11,0
978,50824.07,23241.639999999992,277361.99,669.0,35,0,22,0,11,0
979,50054.909999999996,23188.930000000004,273463.48,667.0,35,0,24,0,11,0
980,50221.969999999994,22595.04,273704.88999999996,655.0,36,0,23,0,11,0
981,50466.85999999999,23215.75,275550.04999999993,660.0,34,0,26,0,11,0
982,49398.31,22494.739999999998,269486.29,653.0,37,0,25,0,11,0
983,46596.92999999999,23385.870000000003,256370.51999999996,634.0,35,0,26,0,11,0
984,50945.59,22934.039999999994,277661.99,660.0,34,0,24,0,11,0
985,50208.27999999999,23331.82,274373.22,672.0,35,0,24,0,11,0
986,49639.619999999995,22366.600000000002,270564.69999999995,651.0,36,0,23,0,11,0
987,50102.329999999994,23613.95,274125.6,671.0,35,0,25,0,11,0
988,50029.31,23623.21,273769.76,676.0,37,0,25,0,11,0
989,48978.85999999999,23624.749999999993,268519.04999999993,655.0,36,0,25,0,11,0
990,50331.39,22615.81,274272.76,647.0,36,0,23,0,11,0
991,49955.45999999999,23598.819999999996,273376.11999999994,676.0,36,0,25,0,11,0
992,49324.0,23224.87,269844.87,664.0,36,0,25,0,11,0
993,49663.59,23132.320000000003,271450.26999999996,664.0,37,0,23,0,11,0
994,50111.07,22741.03,273296.38,661.0,36,0,24,0,11,0
995,50688.88999999999,23512.7,276957.14999999997,666.0,36,0,24,0,11,0
996,50043.36,22947.59,273164.39,660.0,35,0,24,0,11,0
997,50125.91999999999,23520.190000000002,274149.7899999999,672.0,36,0,26,0,11,0
998,49899.329999999994,23553.76,273050.41,674.0,36,0,26,0,11,0
999,50284.13,22841.710000000003,274262.36,658.0,36,0,23,0,11,0
1000,50481.28,22766.43,275172.83,658.0,36,0,24,0,11,0
